# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_ion
# 17 Ntot_ion
# 18 Zavg_ion
# 19 Ukin_ion
# 20 Urad_ion
# 21 Dens_eon1
# 22 Ntot_eon1
# 23 Zavg_eon1
# 24 Ukin_eon1
# 25 Urad_eon1
# 26 Dens_eon2
# 27 Ntot_eon2
# 28 Zavg_eon2
# 29 Ukin_eon2
# 30 Urad_eon2
# 31 Uelm_Ex
# 32 Uelm_Ey
# 33 Uelm_Ez
# 34 Uelm_Bx_m
# 35 Uelm_By_m
# 36 Uelm_Bz_m
# 37 ExMin
# 38 ExMinCell
# 39 ExMax
# 40 ExMaxCell
# 41 EyMin
# 42 EyMinCell
# 43 EyMax
# 44 EyMaxCell
# 45 EzMin
# 46 EzMinCell
# 47 EzMax
# 48 EzMaxCell
# 49 Bx_mMin
# 50 Bx_mMinCell
# 51 Bx_mMax
# 52 Bx_mMaxCell
# 53 By_mMin
# 54 By_mMinCell
# 55 By_mMax
# 56 By_mMaxCell
# 57 Bz_mMin
# 58 Bz_mMinCell
# 59 Bz_mMax
# 60 Bz_mMaxCell
# 61 JxMin
# 62 JxMinCell
# 63 JxMax
# 64 JxMaxCell
# 65 JyMin
# 66 JyMinCell
# 67 JyMax
# 68 JyMaxCell
# 69 JzMin
# 70 JzMinCell
# 71 JzMax
# 72 JzMaxCell
# 73 RhoMin
# 74 RhoMinCell
# 75 RhoMax
# 76 RhoMaxCell
# 77 PoyXmin
# 78 PoyXminInst
# 79 PoyXmax
# 80 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion           Dens_eon1           Ntot_eon1           Zavg_eon1           Ukin_eon1           Urad_eon1           Dens_eon2           Ntot_eon2           Zavg_eon2           Ukin_eon2           Urad_eon2             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    2.5650000000e+01    6.4833000310e-04    3.6605030657e-06    5.6460491542e-03    5.6423886512e-03    4.9116898669e-03    0.0000000000e+00    0.0000000000e+00    7.3435928736e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    2.6419049170e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.4427825019e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.4424883157e-03    0.0000000000e+00    7.3435928736e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.8719521378e-02          2094475212    6.8789663208e-02          1701473956    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.2562263719e-01          1701473960    3.2116658745e-01          2094475208    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.5455211615e+00          2094475207    4.5209308892e-01          1114533776    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.6600000000e+01   -3.0924980448e-05   -1.7448536276e-07    5.6422141658e-03    5.6423886512e-03    4.5829496805e-03    0.0000000000e+00    0.0000000000e+00    1.0592644853e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    3.2178949056e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.2757275472e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.2750431843e-03    0.0000000000e+00    1.0592644853e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.8647194971e-02          2094475212    6.8553792995e-02          1701473959    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.4705809700e-01          1139861535    1.4468735400e-01          1701473873    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.6287555079e+00          1701473872    2.3788064965e-01          1114533805    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.7550000000e+01   -5.9831043752e-04   -3.3738813941e-06    5.6390147698e-03    5.6423886512e-03    5.0578213467e-03    0.0000000000e+00    0.0000000000e+00    5.8119342301e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    3.7682758536e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5104221914e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5097163968e-03    0.0000000000e+00    5.8119342301e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -5.2592379506e-02          1701473878    5.2475208272e-02          1701473962    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -7.9774443377e-02          1114533751    7.9356721387e-02                 109    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -8.1147590074e-01                 108    2.1981754720e-01          2094475211    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.8500000000e+01   -1.2869887305e-04   -7.2607561558e-07    5.6416625755e-03    5.6423886512e-03    5.5878144269e-03    0.0000000000e+00    0.0000000000e+00    5.3848148649e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    4.0730363131e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7738398925e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7732441713e-03    0.0000000000e+00    5.3848148649e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.5382387310e-02          2094475211    1.5034417463e-02          1701473957    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -8.5043901584e-02          2094475207    8.5795358130e-02          1701473961    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.6194420726e-01          1701473960    1.7241698613e-01                 111    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.9450000000e+01    2.3383428806e-04    1.3196925226e-06    5.6437083437e-03    5.6423886512e-03    5.4304682468e-03    0.0000000000e+00    0.0000000000e+00    2.1324009689e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    4.2681303597e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6940646663e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6937222769e-03    0.0000000000e+00    2.1324009689e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.9640268029e-02          1701473901    2.9617084506e-02          -153643005    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.9714579706e-02          -153643007    3.1302478821e-02          1701473901    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.8565105723e-01          1114533836    3.9113785367e-01                 111    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.0400000000e+01    4.1393074079e-04    2.3365252738e-06    5.6447251764e-03    5.6423886512e-03    5.1718187277e-03    0.0000000000e+00    0.0000000000e+00    4.7290644868e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    4.6947829776e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5624805387e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5623903593e-03    0.0000000000e+00    4.7290644868e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -4.7428700483e-02          1114533777    4.7520605568e-02                  82    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.1605433474e-02          1701473962    6.2284414055e-02          2094475207    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -5.7164393632e-01          1701473958    3.4640531707e-01          1114533809    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.1350000000e+01    7.7547080607e-04    4.3789033872e-06    5.6467675545e-03    5.6423886512e-03    4.4336160709e-03    0.0000000000e+00    0.0000000000e+00    1.2131514836e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    5.5304930156e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1889723246e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1893388162e-03    0.0000000000e+00    1.2131514836e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.9833348858e-02          2094475219    6.9878269720e-02          1114533832    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -5.3191790846e-02                 109    5.2688717132e-02          1114533751    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.7952308582e-01                 109    4.1755646206e-01          1114533806    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.2300000000e+01   -4.2635145121e-05   -2.4055380293e-07    5.6421480973e-03    5.6423886512e-03    4.0373839189e-03    0.0000000000e+00    0.0000000000e+00    1.6047641785e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    6.8040781086e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    1.9842996951e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    1.9850434427e-03    0.0000000000e+00    1.6047641785e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.8835873581e-02          1114533781    8.9060763951e-02                  79    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -7.2100211253e-02          1114533754    7.0323333633e-02                 106    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.8108331112e-01          1114533754    5.3867238071e-01          1701473929    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.3250000000e+01    2.4246725902e-05    1.3681276832e-07    5.6425254639e-03    5.6423886512e-03    4.2582516683e-03    0.0000000000e+00    0.0000000000e+00    1.3842737957e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    8.2465811107e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.0886751900e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.0871106672e-03    0.0000000000e+00    1.3842737957e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.1001091319e-01          1701473901    1.1033034720e-01          -153643005    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.7159934546e-01          1114533781    1.6469054377e-01                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.8022182663e+00                  77    7.2218315838e-01          1114533806    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.4200000000e+01   -4.8146976155e-04   -2.7153321681e-06    5.6396733190e-03    5.6423886512e-03    4.7259160728e-03    0.0000000000e+00    0.0000000000e+00    9.1375724618e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    9.2518585218e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.3190875660e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.3143099216e-03    0.0000000000e+00    9.1375724618e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.2180552995e-02          1701473902    6.2104202731e-02          -153643005    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.2267403333e-01         -1511286811    1.3553423042e-01          1114533810    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.3821824835e+00                  82    9.0982846125e-01                  51    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.5150000000e+01   -4.7399432364e-04   -2.6731931140e-06    5.6397154580e-03    5.6423886512e-03    5.2573302693e-03    0.0000000000e+00    0.0000000000e+00    3.8238518870e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    9.7359427009e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5823585300e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5776123123e-03    0.0000000000e+00    3.8238518870e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -5.9262397330e-02          1114533781    6.0292741151e-02                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.4923921618e-01          1114533834    1.4477892397e-01          2094475217    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.3116445927e+00          1114533776    6.6953313902e-01          1701473903    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.6100000000e+01    7.1673267817e-04    4.0469849356e-06    5.6464356361e-03    5.6423886512e-03    5.1336146821e-03    0.0000000000e+00    0.0000000000e+00    5.1282095403e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.0397739800e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5168665988e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5127706853e-03    0.0000000000e+00    5.1282095403e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -4.7279160521e-02          1701473905    4.7513915693e-02          -153643009    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.0463754467e-01          1139861535    1.0724391878e-01          1701473878    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.1921561647e-01          1139861534    5.0438161002e-01          1114533804    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.7050000000e+01   -2.5460051613e-06   -1.4365514053e-08    5.6423742856e-03    5.6423886512e-03    4.4973692517e-03    0.0000000000e+00    0.0000000000e+00    1.1450050340e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.1491201935e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1911025690e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1913546633e-03    0.0000000000e+00    1.1450050340e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.8056541687e-02          2094475208    6.6619329809e-02          1701473960    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.4344506752e-02          1114533752    6.2451903729e-02                 108    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.1681815244e+00                 111    6.3824938608e-01                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.8000000000e+01   -7.4123540627e-04   -4.1792404432e-06    5.6382094107e-03    5.6423886512e-03    5.2354647660e-03    0.0000000000e+00    0.0000000000e+00    4.0274464471e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.2631002566e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5541134504e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5550412900e-03    0.0000000000e+00    4.0274464471e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.9727914099e-02          1114533780    4.0738983257e-02                  80    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.0264933458e-01          2094475208    9.7449696927e-02          1701473957    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -5.6118275288e-01          1139861530    3.5524550647e-01          1701473904    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.8950000000e+01    3.4670270931e-05    1.9562992578e-07    5.6425842811e-03    5.6423886512e-03    5.5455072362e-03    0.0000000000e+00    0.0000000000e+00    9.7077044850e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.3134772857e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7061703302e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7079891775e-03    0.0000000000e+00    9.7077044850e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.2792684147e-02          1701473960    2.1760045906e-02          2094475213    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.8005010255e-02          1701473904    6.6246493875e-02          -153643006    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.1462395225e-01          1114533779    3.5734221977e-01                 107    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.9900000000e+01   -1.0627238413e-04   -5.9956637681e-07    5.6417890848e-03    5.6423886512e-03    5.5700539121e-03    0.0000000000e+00    0.0000000000e+00    7.1735172639e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.2876464943e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7190715525e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7222177102e-03    0.0000000000e+00    7.1735172639e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.0308644983e-02          1701473962    1.8486938921e-02          2094475206    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -7.5111156009e-02          1701473957    9.2083359321e-02          2094475211    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.7631114981e-01          1701473957    4.8418509829e-01          1114533836    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.0850000000e+01    6.1052534374e-04    3.4469257062e-06    5.6458355769e-03    5.6423886512e-03    5.4252176446e-03    0.0000000000e+00    0.0000000000e+00    2.2061793223e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.2946658575e-04    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6443567267e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6513943321e-03    0.0000000000e+00    2.2061793223e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.6448623479e-02          2094475206    3.5509645830e-02          1701473962    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -9.3319301372e-02          1139861531    9.8781822355e-02          1701473877    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -8.4051718575e-01          1701473876    3.6912726133e-01          1701473957    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
